,GroupID,B0,Tm,T0,AIC,Converge
0,327,1.4889714414290824e-08,8811.406305101742,261.11579448367223,-103.64764506472532,Y
0,328,2.4343792021894814e-06,300.7062609293462,286.63312079516635,-349.08843141135395,Y
0,329,2.3374516491325525e-08,6041.531122311026,270.64334443790636,-218.02786745336508,Y
0,330,2.341399098283468e-09,323.83674735787866,-3151.2474310082903,-93.84226960612872,Y
0,331,3.0501357958539415e-06,300.38010378646453,288.2774756745949,-235.58415523257597,Y
0,332,3.6422632362412412e-06,299.42351687810765,288.71631616034927,-80.6193285081609,Y
0,333,7.535867289077879e-06,298.1682589559283,290.29896364296496,-92.73696723403721,Y
0,334,3.1196522863583387e-08,25851.338754003573,285.9950963403359,-105.47601380164248,Y
0,335,1.0247895740844041e-08,89256.14328213006,279.1643818789227,-101.91464407027577,Y
0,336,3.556865058010977e-06,299.8720314942942,289.1144725570728,-118.74959664116817,Y
0,337,8.678797763940144e-09,9346.809000383251,248.13045843183073,-60.1997155830109,Y
0,338,3.284182134869164e-08,61333.212563699046,288.41916963832676,-106.09222054720586,Y
0,339,4.094852541701989e-08,14555.073945705088,285.65195092474926,-59.33538223502684,Y
0,340,5.945208740234286e-09,27143.391261649907,250.94596460228755,-372.920925716637,Y
0,341,3.143165659544429e-08,6014.114721790586,278.1045093688827,-436.42643890950126,Y
0,342,4.96419856938005e-06,299.1685336323317,289.4183301816775,-63.31447175575957,Y
0,343,1.41706293390421e-08,179537.68077942554,285.915169112563,-59.75993163323763,Y
0,344,9.186057767568916e-09,209195.36046159948,283.25280240624875,-165.0498449553601,Y
0,345,1.730965661856805e-08,68132.48084933903,284.3882914259938,-79.35541678003437,Y
0,346,2.039367950083887e-08,88707.79615906892,285.97250262152073,-50.73442110719125,Y
0,347,1.710901286780163e-08,60604.0356887821,281.66935898175757,-131.50318749662134,Y
0,348,1.492557119047785e-08,39281.03089533089,277.2972599119914,-157.41148768148747,Y
0,349,3.965828329582996e-08,21619.650486543735,283.5189941992324,-106.9555052825542,Y
0,350,1.445727257116355e-08,87462.05007940058,283.7729924545455,-140.1490501965984,Y
0,351,5.82755363546275e-08,11296.226347603606,283.94705013748467,-105.8726828645147,Y
0,352,5.920536389104e-06,296.8179780770966,288.25226822795224,-93.83936677989661,Y
0,353,4.169655671659175e-08,20612.277279566624,284.56588572537703,-159.43338473702707,Y
0,354,3.0506570295148596e-08,55249.92414686696,287.2763284425643,-113.8146131042121,Y
0,355,4.668723139107879e-06,295.97982059021524,287.19906902177183,-57.820538107970236,Y
0,356,2.4215004658160985e-08,72157.35186302863,285.01837355444763,-129.63028052034085,Y
0,357,2.246122130469229e-08,62801.11770207805,285.6236043338757,-96.53727441356209,Y
0,358,1.5451162140821612e-08,51474.15170762226,279.90936558504876,-89.37513430271468,Y
0,359,0.0,294.65,289.4500043131411,-61.680301888427636,Y
0,360,9.548377266572497e-09,228843.44013145118,284.0096880686617,-120.95574803979393,Y
0,361,3.534297621638801e-06,298.0236999112685,287.0858730979375,-122.21619075910269,Y
0,362,1.8130723694962147e-08,134314.97324840663,286.55912483530216,-116.93256552174995,Y
0,363,1.459640300797208e-08,42853.606443512705,280.568748937062,-99.77847053214347,Y
0,364,0.0,294.65,289.4500043131411,-36.41233737295979,Y
0,365,1.9524785915623166e-08,47121.61074368839,280.91321066171196,-117.70978335532695,Y
0,366,3.6170663732967016e-06,298.62501242255246,286.8126722924207,-139.67975986267487,Y
0,367,1.4497766498098532e-08,139256.104902613,285.7556603449151,-130.0621418580973,Y
0,368,1.1059675265950275e-08,75569.81149529728,280.36259595861725,-107.91328180109583,Y
0,369,1.891739502283812e-08,31763.882731816917,280.742914905408,-183.63739047073034,Y
0,370,7.674852997811912e-06,295.6917845016176,288.56527759532474,-79.90357145769656,Y
0,371,1.7598061723486984e-08,171277.84543397184,286.6176521582886,-138.1164267821179,Y
0,372,2.2486401288181655e-06,301.7827823584866,286.1781158650514,-95.96345065323537,Y
0,373,2.300944865834412e-08,81617.84506772748,285.64638679806023,-108.3931306324274,Y
0,374,7.942578576103675e-07,335.3104705557536,284.56996961012214,-99.57082151839133,Y
0,375,4.0477676505346794e-08,33603.05566911776,286.2505569102311,-86.5865851176795,Y
0,376,1.700232477528149e-08,88739.45057612579,284.66287136198554,-137.5998459015486,Y
0,377,3.289350274056325e-08,42109.853900549155,285.9107610547219,-121.13699141036649,Y
0,378,2.0234951944539714e-08,107764.4633615641,284.8697735307607,-123.55037985963509,Y
0,379,2.5517260701435378e-08,36825.24163268443,284.31023051576,-176.79571736561718,Y
0,380,3.228672022743876e-08,38705.360206977784,285.36081373410445,-96.55355147076645,Y
0,381,3.066242206404223e-08,59754.354652152506,286.42613226100303,-79.64265076797744,Y
0,382,3.0816594812758362e-06,302.2407940259396,287.3996485111059,-82.6694486379739,Y
0,383,2.58633828553587e-06,303.61040266932315,287.0208773517114,-80.7768938607223,Y
0,384,0.0,292.65,289.4500043131411,-47.370947259601486,Y
0,385,0.0,292.65,289.4500043131411,-39.28304693695678,Y
0,386,3.538210894095997e-08,25263.410402542726,282.9661501559354,-152.41464247946203,Y
0,387,2.565404644487867e-08,28356.484290438588,279.99193234816727,-89.88250537711733,Y
0,388,7.231067215361277e-06,296.032209059937,287.87407941888966,-100.94199970929134,Y
0,389,4.5038742124471515e-06,297.85253877705003,286.57736477541295,-55.08333771510404,Y
0,390,6.105516246422141e-06,295.98472469895125,287.3917405108108,-86.33113204163037,Y
0,391,2.5418485276749237e-08,99545.16114724799,284.5674248777301,-131.75967095664626,Y
0,392,4.701481744486876e-06,298.32187219035745,286.89321909511403,-122.68198292516033,Y
0,393,3.2934872727627573e-06,300.7921311334982,285.88103613543535,-67.78666671718635,Y
0,394,2.9145535903808413e-08,14566.086377313139,275.75774035612534,-135.99328907550358,Y
0,395,1.3908165106614642e-08,108794.85164970427,283.4022551474454,-155.94256327412862,Y
0,396,3.016020398893006e-08,79239.49387612923,284.67427771538684,-105.40482745519787,Y
0,397,2.7988468529844343e-08,78342.2861817168,286.0806607482987,-125.14620871567035,Y
0,398,6.261266255676809e-07,344.3449277426973,281.3950506135963,-105.21711479489544,Y
0,399,1.624339143044834e-08,90626.67999494051,284.698765975563,-105.00199462425745,Y
0,400,3.811984408103043e-06,300.0285947319461,286.75067416644833,-159.22954016814995,Y
0,401,5.496280278831733e-08,9882.070530702367,282.0862375635245,-178.16470488473456,Y
0,402,0.0,294.65,292.6500043608248,-33.210753383427395,Y
0,403,3.426447144456878e-08,31717.840029717307,282.99289390723305,-71.25941985269381,Y
0,404,2.9647791316938743e-06,300.3748343834123,285.51324105847993,-131.84091142556082,Y
0,405,3.3243006553141265e-08,48196.548225651866,284.46954652170376,-117.90536215283137,Y
0,406,2.4000948140024242e-08,91238.3730269419,285.30452668756874,-139.41547240270185,Y
0,407,2.8028235347302993e-08,59751.171854615925,285.2292404072217,-97.68730570560625,Y
0,408,5.869881736881084e-06,296.34471626298506,285.96211029252316,-114.76685436710423,Y
0,409,2.3836285577870382e-08,74039.72412770148,283.9594552348783,-98.17571703431904,Y
0,410,5.036190199499481e-07,339.7964471036086,280.32740381189615,-56.90242836536238,Y
0,411,9.425500785760642e-07,312.6463326578313,279.8517574893789,-119.43271561349842,Y
0,412,6.159708045076543e-06,296.1237825336143,287.6442108822952,-117.57287492430123,Y
0,413,3.1448147549224798e-06,299.42866996017125,285.4362271714035,-103.20745162940396,Y
0,414,4.615896427668131e-06,297.0000060132386,285.3876628585139,-123.04478811233108,Y
0,415,2.2598864761672397e-08,45636.31017946283,282.96929320523884,-131.34630926222172,Y
0,416,8.335329776543276e-07,314.77535467357194,282.27916556956495,-140.81859562432223,Y
0,417,2.647644465102365e-06,301.3044168694204,286.53768608302454,-112.60415587818801,Y
0,418,1.879256600869196e-08,47719.77352171322,282.88043123233507,-117.22585743576713,Y
0,419,3.4168099500757395e-08,40320.57564797533,283.6965536019991,-157.7043135278867,Y
0,420,2.4735680586987458e-08,54945.71465261034,285.2128831375392,-95.53436954201729,Y
0,421,3.385695211476426e-06,298.4013983847983,285.548168531364,-161.40592074468447,Y
0,422,1.4667002606425557e-07,2013.7742291369666,284.28026954125187,-139.67367709689722,Y
0,423,1.6284321517453915e-08,162984.36536015183,284.14090216094127,-111.78238075785266,Y
0,424,1.9982504914280113e-06,311.1763102070296,286.076867621078,-82.40793130081556,Y
0,425,5.2780920070622745e-06,297.04042388767965,286.71923389902327,-112.74128750059248,Y
0,426,2.4799959782718946e-06,304.78927421080914,286.26402394755434,-62.562927692677334,Y
0,427,1.2267104783943248e-08,41317.029746031374,284.06984013376507,-101.01754888049616,Y
0,428,1.1344364211064681e-08,82786.41793903022,287.52800659970626,-112.56207379652135,Y
0,429,1.1626452829482522e-08,68556.54218598956,285.9841672150459,-122.60584682562745,Y
0,430,1.2387555038245966e-08,79918.14188425295,289.6826531049237,-114.06849760086104,Y
0,431,1.0723540898972246e-08,56897.866598994246,283.81223276199427,-87.00506225943016,Y
0,432,4.235147280064237e-09,13369.911051004134,252.8269322532911,-142.04365281725967,Y
0,433,3.3407538119601716e-08,14858.575054009383,288.7760666980102,-138.70993063980478,Y
0,434,1.2821779188295753e-08,58345.91414333158,286.10538508388413,-145.7409302569985,Y
0,435,8.225823271380994e-09,293803.32234522444,289.83501122809616,-87.21479974459683,Y
0,436,9.659784239509126e-09,88701.9227724455,284.6004725432276,-111.70746930406992,Y
0,437,1.134212039436677e-08,38934.3405182774,283.22016948949005,-202.17581847731793,Y
0,438,1.2001049735363728e-08,109473.15740775761,287.56198909061106,-165.38905654412346,Y
0,439,2.0571477952140342e-08,57152.56569130374,289.22472806438304,-173.09550824771458,Y
0,440,1.2229036062118225e-08,62850.949502752264,286.3790590068576,-175.1009308668801,Y
0,441,1.6857119212109502e-08,127844.23274434586,291.54598518758536,-136.23849136624946,Y
0,442,2.0013979493620232e-08,108496.08716546209,290.78563515590054,-184.9307459129911,Y
0,443,1.1900888275750771e-08,81695.47364150698,287.47144017354265,-159.9047363213361,Y
0,444,1.2909429252302754e-08,192509.91891998646,290.8494503002342,-186.36765737583988,Y
0,445,1.0642580639091843e-08,110281.334151781,288.0010356356435,-57.375765293070515,Y
0,446,0.0,297.15,292.6500043608248,-40.63418136611823,Y
0,447,9.762231864394354e-09,143725.61244641346,289.43998928420876,-114.1459457993028,Y
0,448,1.9582801667187044e-08,68051.79249032664,289.7961205578412,-185.8768460592523,Y
0,449,1.058471090810604e-08,42715.615487260875,285.71606311148787,-63.17457387261203,Y
0,450,1.3531351999144095e-08,91020.45980585672,288.320136574138,-162.48341731977962,Y
0,451,0.0,294.65,292.6500043608248,-68.55760373646697,Y
0,452,0.0,294.65,292.6500043608248,-47.78883618577031,Y
0,453,1.5088612896668938e-08,160670.57215290976,291.01281669737807,-137.01417625380657,Y
0,454,1.0813076500643611e-08,159559.7869945947,290.49440312975406,-105.31135318727787,Y
0,455,1.727559603812826e-08,94598.59138589959,290.3040120026375,-151.08645279971438,Y
0,456,2.283193289263721e-08,61069.6528973593,290.9273880202836,-165.38061384071995,Y
0,457,1.2864947281322906e-08,132394.02723423007,289.86177843543965,-164.16380602148493,Y
0,458,1.6365309522712155e-08,83904.4171384643,290.45694918138133,-191.86164940088932,Y
0,459,0.00019212277449614338,313.5958107073307,251.02915366886242,5.529732630024646,Y
0,460,0.00020444694532963554,314.0445679471015,251.43646957970537,-5.091676648142927,Y
0,461,9.015043507555028e-05,311.71435170054065,278.18058893124993,-31.677288803503153,Y
0,462,0.00014068853489937973,311.09946978908795,287.9508410803026,-35.87139344890082,Y
0,463,4.057958810187534e-07,228393.33767730874,284.2916387170524,-55.509835635598805,Y
0,464,2.4512294659042658e-05,313.6863856037647,287.4583265312267,-49.395718615494125,Y
0,465,8.634317385444982e-05,304.1076039171603,262.0772415006719,-24.56111144000316,Y
0,466,0.00030819699618744216,325.069400330194,254.8167299895521,-18.54742815249014,Y
0,467,0.0009327305671103975,316.8375372892237,273.88475265964547,20.338457150165247,Y
0,468,0.0031773512503941548,316.2528106627638,289.1982850991034,34.08777987145386,Y
0,469,2.6511726896868683e-05,314.19094863378797,272.3336701521302,-29.778539617857405,Y
0,470,3.6045656696853635e-08,591811.9045160877,274.6129851650509,-45.44243584531621,Y
0,471,0.0017660414685052202,334.1475830870735,273.3521930858008,44.27230159973364,Y
0,472,1.1539416100928626e-06,2223885.8243483733,284.47120223955596,22.254610294026584,Y
0,473,0.001014663091910631,326.1936059573974,266.3141201064751,24.13940965264128,Y
0,474,2.4723726708292495e-06,1016824.8884101827,279.4100287100366,16.39764758813257,Y
0,475,0.00016667898541344785,315.33547343222796,273.11338646152274,-5.201128260790378,Y
0,476,1.3263680696960376e-07,1822639.7943985802,273.2503365908402,-25.686289485392038,Y
0,477,0.00012511043410183532,309.69887624151767,266.856027524779,-14.919590009058364,Y
0,478,2.289782909397998e-07,2857742.2158025955,273.7958668703319,-15.733935346795189,Y
0,479,6.359963498217798e-05,305.3885612763879,261.2826454014991,-30.584103868108834,Y
0,480,1.7716023384263222e-07,2769486.14887546,272.102198326133,-25.12981355413904,Y
0,481,8.416149627374285e-05,315.9711975145227,150.5568195078784,8.546332703718914,Y
0,482,0.0006274092122107073,320.0938792315824,267.3810080529122,6.967414974820526,Y
0,483,0.0029692851703024097,310.84367753317133,266.63503328391045,55.66031339100339,Y
0,484,8.10914536245876e-09,91924.52616292004,259.2837595687802,-50.181358244259584,Y
0,485,1.5276779834564914e-08,164340.48256663096,258.1540091374495,-63.24201457766645,Y
0,486,1.2520200773913615e-06,318.47912248906243,268.29149192110543,-71.68936632546192,Y
0,487,8.894852816184582e-09,2144474.6233838135,272.3419694116789,-63.627958022692084,Y
0,488,4.437826581617355e-06,308.3932293438636,261.90075055766323,-38.19502774595229,Y
0,489,1.526411919013172e-08,545791.78038957,263.26981006020816,-53.62982860049929,Y
0,490,7.2167404178506475e-06,308.3160899218726,266.7394729520869,-41.10492601386448,Y
0,491,3.1796606511937943e-06,305.57641393618866,261.46513694892445,-33.92151191439508,Y
0,492,1.1117479048793257e-06,338.0172097677548,243.92857039627333,-55.13386305155314,Y
0,493,9.291361922873976e-06,308.5588327826216,269.94672472417096,-45.42505352348022,Y
0,494,3.98492529884948e-06,310.95772854617496,267.98476678890216,-39.04153263301487,Y
0,495,8.048541933411449e-07,398.67996429560316,247.45285247340104,-52.1042832373141,Y
0,496,1.0697076294588898e-05,308.2445087093467,270.90818863567034,-43.65679551227754,Y
0,497,4.196987131467927e-06,304.3603168343243,264.11533874808987,-33.17769061066127,Y
0,498,2.8791568828493377e-08,501368.14183093794,267.30783208718964,-47.4565209006785,Y
0,499,9.564200190001234e-06,304.2427027776904,265.65715912456375,-33.18950387847331,Y
0,500,8.299783007298446e-06,298.30667362224125,270.8017272149693,-37.644381584927956,Y
0,501,2.513474470845852e-08,182492.07908819453,242.14990989167637,-42.38324047475011,Y
0,502,1.2703984006886742e-05,303.18113055453404,267.00161058007933,-32.14573783107439,Y
0,503,1.253475675325789e-06,298.50913178017026,211.3281174103347,-30.057469674514103,Y
0,504,6.4418753502721795e-06,310.7275453324948,263.9046300225945,-40.24427746227254,Y
0,505,0.0005699553076177424,310.1612495047274,156.232576537691,19.298222393131592,Y
0,506,5.091927256919497e-08,310.23614531076885,-1440126.6434711895,24.485665938104567,Y
0,507,2.9371423047045693e-08,310.37466343092035,-2249094.3881141087,27.754703789028184,Y
0,508,0.0006836112726917067,306.12692352024203,268.25018359269745,-11.242411238070424,Y
0,509,0.0005054200591504223,307.36503848520726,268.4534557174374,-3.7768279939277765,Y
0,510,0.0006875282489152546,305.44113607432706,267.38447938847753,2.6901409248383246,Y
0,511,0.0004864341281726651,306.7004631130604,268.6072951203867,3.315148119950422,Y
0,512,0.0005662288058076436,308.0637729074338,269.98442072962274,7.13151901796653,Y
0,513,0.000665567185003156,310.8890608388122,269.4986841582146,7.972958639565867,Y
0,514,0.00011591264165946536,303.17779708216045,268.26173879508667,-16.088181813701553,Y
0,515,0.00040743484878213564,316.3726866574103,269.0913338400711,6.19619430115751,Y
0,516,0.00012261667085785942,299.417912760439,269.0034465979973,-9.568242583732612,Y
0,517,0.0004818889171603984,301.8710616487426,270.00380724327175,-11.115897800023983,Y
0,518,0.00041374272264959385,305.18141585620253,268.5696081129047,-8.1400698234746,Y
0,519,0.0004897175183109596,305.09872766454805,266.4138911618904,-2.9712565533243698,Y
0,520,0.0003944120767318908,304.18535131980497,264.462838399572,-6.564661981505324,Y
0,521,0.0005314669474042145,301.50682318673586,266.6025698806982,-0.2310521567363084,Y
0,522,0.00045107754726478035,301.6800089560209,267.7753835543482,1.798385567056492,Y
0,523,0.0005866755227556172,304.6985732090321,269.2296210920324,-0.3271673684280678,Y
0,524,0.0003840622080230276,303.34440423588194,267.01502326148466,-0.5874817862728952,Y
0,525,0.00040340924378548916,306.917742629143,267.1790817291729,-1.5634021758801238,Y
0,526,0.0004132412526177351,305.81066741653984,265.354916753137,4.0871623233675445,Y
0,527,0.00028206274987868847,303.6145109205134,265.24377480921396,3.2125711065562936,Y
0,528,0.00018849196701343677,318.2782093654559,268.86123894451066,-1.2353355680815845,Y
0,529,0.00015175706704521964,318.56244319815323,256.6573767185198,-8.003044046139326,Y
0,530,6.8103043279110836e-09,318.2725042382117,-1310985.1263248306,-3.308230036087675,Y
0,531,3.4512037834171593e-09,318.16089162373225,-2662383.7145346776,7.329462495696578,Y
0,532,0.0008640222021529936,316.06888166705664,266.4836631596735,18.221690133203353,Y
0,533,0.0013665470998980476,317.15407655577667,272.0152349105469,11.038123687013673,Y
0,534,0.00046209367212897667,308.64760754985485,233.6764290749699,13.984591184345037,Y
0,535,5.214521706684653e-06,318.84461164629823,164.1585817669588,-16.405709254635354,Y
0,536,3.1239380715920293e-10,318.77720125418824,-1047349.7886945442,-36.45221757291992,Y
0,537,0.00011451279855903326,300.02668725869216,264.1407946636344,-24.359724648000178,Y
0,538,1.494970788788933e-06,158776.17357904353,242.95580901706344,-6.127326792185716,Y
0,539,2.0161008197534377e-06,25708.187233081477,188.49055607073078,9.553562038360441,Y
0,540,0.0002779241339453183,311.55394187984376,252.14597228024667,-1.1396914192472298,Y
0,541,8.278704079131979e-08,326.3942808111647,-127557.7449622098,-1.8097949035904035,Y
0,542,0.0002877079728598991,307.2282031760738,278.26590537384715,1.7615670649766315,Y
0,543,0.0003922753385571364,307.0793298397535,278.3661303100713,6.527439747711261,Y
0,544,1.4672618225226159e-08,322.32359294987026,-182617.1197238836,1.3849941381017201,Y
0,545,0.00033888206363901884,307.59285034612407,280.7871190531686,-2.0812159443069262,Y
0,546,0.0002742635417912767,305.5625631862102,279.7481154351998,-8.19436639125559,Y
0,547,0.00043548877563205895,304.0939876414946,280.0411956940494,3.9419722723763977,Y
0,548,3.90356585270522e-05,172597.2058785028,243.29797008980904,17.20187989010443,Y
0,549,1.2102863355865818e-05,1526.820723874342,-1566.0857572990703,32.727491528396946,Y
0,550,1.6694711357863863e-05,20744.207513932743,-99.66955360399801,35.76798304652754,Y
0,551,7.1241766204562405e-06,353.6339826301996,-16949.111576792788,36.728694244344865,Y
0,552,3.127260022613882e-06,3733.340239992968,-912.229178765795,17.716953147659552,Y
0,553,0.00340426433613108,310.73178817015673,274.49313086884115,23.3976832617258,Y
0,554,1.7165984772108748e-07,326.40049853078074,-215884.09859954455,28.99800305547307,Y
0,555,0.003286560709599131,310.13451041164745,275.9986764250109,26.80671157122417,Y
0,556,0.0031252391934363122,307.71786141775914,275.5593141131676,14.295778233424002,Y
0,557,0.006435747265635828,304.0418343001628,280.01577819756494,26.930961694346234,Y
0,558,5.053489536883779e-07,755483.830740756,282.90336003290264,-56.70001026425957,Y
0,559,0.0030317313491708218,321.244592930563,284.8288077595209,78.67081662936391,Y
0,560,1.7908471958742694e-07,560601.7494620479,272.68467589774195,-10.40138686164953,Y
0,561,0.0005740791575744702,311.35317843283474,272.9453090355399,-5.462367852556392,Y
0,562,0.000157112186997121,308.97668824064976,267.0781615637003,-26.181973355135753,Y
0,563,3.401720881354731e-07,1948298.6951862008,280.64838185484376,-4.387683065517493,Y
0,564,0.00014192243191048397,308.2976052618037,270.4847524679742,-23.686122600556164,Y
0,565,4.317496992390373e-07,2229977.280269822,278.32274467338203,-1.69239903506325,Y
0,566,0.00012675495674020995,308.5583737253051,271.3816701913724,-31.46076659589484,Y
0,567,2.12558419987148e-07,2144797.3508554576,277.943322317589,-9.501163321028582,Y
0,568,3.7578208139637814e-05,320.43445343691684,248.69522473162164,-33.9566753500941,Y
0,569,6.817688166276423e-05,323.708300476884,264.2895165550048,-44.694772693134325,Y
0,570,9.572616689546934e-05,326.4999552798881,269.98588051546614,-64.91663744911513,Y
0,571,8.501770159393406e-09,320.4305028879846,-1212378.7624579933,4.905794233651564,Y
0,572,0.00031949333353213237,322.9566881555422,267.1760456091932,-3.5757521843047364,Y
0,573,0.00017952526908574315,322.20397215957126,241.10149185982328,2.065671949163027,Y
0,574,0.00029570556580055604,321.87096598245506,263.7503365567612,-1.3007836271429447,Y
0,575,0.00035029073270269095,321.2798108826575,266.8718268393194,1.1242784905209202,Y
0,576,1.0350336913635126e-05,322.64194954382083,-695.6441840632472,2.2219144856889734,Y
0,577,5.240855541130662e-09,319.7866066880127,-1960828.1919511403,6.73339746830616,Y
0,578,0.00048505809615941834,329.4422357003308,290.5454088224143,-3.3500092946644155,Y
0,579,6.225966794477065e-05,322.38751421039615,129.56704791911832,2.1131424061407706,Y
0,580,0.00022533265159352077,321.8430210536625,252.47899515824267,1.6212108329901538,Y
0,581,0.00024301761967631584,322.27443008564524,255.98270451130642,-4.049046006488524,Y
0,582,0.0003137215814532995,323.7183243599576,267.438047278394,-21.456842336264696,Y
0,583,0.0003203021780572236,299.06994650000314,276.7787429488549,-2.350328380872888,Y
0,584,0.000896639520375858,296.47440619839705,277.82298891907135,-5.6975493337499685,Y
0,585,0.00015300994036278722,298.9369755217812,277.7319526294605,-28.96819949479447,Y
0,586,0.0014460005801401564,320.1372589361924,286.65098939571453,0.33743883131950625,Y
0,587,0.002352070093411765,315.50263010301444,282.13800529154634,15.247757383989637,Y
0,588,0.0018846445766100353,323.74532548044107,280.62534065056445,26.849627132139048,Y
0,589,0.0010057201084090331,334.13708731224193,278.9088564562512,27.122383559121893,Y
0,590,0.00041082082537655703,313.7039096615303,264.9582056543528,-30.341067010628798,Y
0,591,0.00021926733394594413,306.3622014554488,276.524280498732,-4.547215972114785,Y
0,592,0.003776393968072625,310.52952515482286,273.904190068463,37.81713362832928,Y
0,593,0.0002774162509399534,335.4937434534945,268.2556743277547,9.560313268977213,Y
0,594,0.0022621020699636085,317.0511520904695,272.833495915776,17.46932114271052,Y
0,595,0.0009100953314004811,311.28098659154045,275.37958074519406,13.350903013430955,Y
0,596,0.0039280682280216075,317.30497015509974,279.28812366848973,42.66319190693733,Y
0,597,0.00011766448782134627,331.05095924427724,283.25112515889134,0.7173612135692427,Y
0,598,1.3686893403559232e-06,35656.605652395614,275.5030877763876,-31.775188348912828,Y
0,599,1.491099237524234e-05,620.1842397592807,277.151715980943,-14.651943241180927,Y
0,600,0.00022319985494120796,336.6069947587882,279.4798716775887,24.67241710793535,Y
0,601,0.00021876465010103698,332.41533846019775,277.4202771296809,20.609277173526614,Y
0,602,0.00013723425929401973,378.52156351470654,279.57332659610336,30.496515995687297,Y
0,603,1.0700225668126602e-06,1574686.3151036538,280.26602913967946,22.091132899808365,Y
0,604,0.0006291084128916308,330.4058273500716,280.5902579105408,66.02663669132679,Y
0,605,0.0006152640746220581,330.61688437065015,280.38298478099966,68.35615403111325,Y
0,606,0.0006346666366249378,310.043804991451,271.9359657788927,6.892438805010386,Y
0,607,0.0003813085344386956,310.8083166937644,269.86645794029806,-6.992439028322272,Y
0,608,0.00022671853907399868,309.24970233931197,269.371823932882,-8.375135859972367,Y
0,609,0.0003525386165198358,310.1174773517843,269.5738868073165,-3.0296549118011384,Y
0,610,0.0003468923304331927,309.7614091667964,267.3484386516107,-5.103635968604552,Y
0,611,0.0004767482576730943,311.2105934940416,269.62127744061814,-3.13139038734243,Y
0,612,0.0003040191602165877,309.5642597957433,266.8154552443488,-3.864150450672044,Y
0,613,0.00029971289464304947,310.42205700948773,268.59264343689927,-6.788874609192128,Y
0,614,0.0004994479006088102,309.3337001393718,272.9014683693272,4.12066641502208,Y
0,615,0.00028217326973985375,309.5005938018573,267.2805307464107,-4.883334254885192,Y
0,616,2.946315555849033e-07,2278780.575341776,279.1074014699488,-11.38946087731307,Y
0,617,1.7763711311063402e-07,2091790.5753634274,277.93096773208646,-15.574104713840079,Y
0,618,1.7828563076125635e-07,2123593.457146077,278.6388903098054,-13.831147736865663,Y
0,619,1.4977241743012963e-07,2322824.26847238,276.76612813237983,-20.693134064458146,Y
0,620,1.9294992175007292e-07,2389188.367758799,278.00020634855235,-15.029912938603076,Y
0,621,2.669141135233545e-07,2602176.881593123,277.42389094972503,-11.752351799353892,Y
0,622,2.2376851548062485e-07,2257477.520336987,279.1934304467055,-10.642659812634573,Y
0,623,1.847391813749998e-07,2398541.327652283,277.9231771099647,-15.876167206569253,Y
0,624,2.2301991604350807e-07,2504672.207231205,278.48420998604064,-12.662237376318174,Y
0,625,1.7127062469221146e-07,2743347.014795291,278.63440077552224,-19.472237232842147,Y
0,626,2.2959617371700598e-07,1708595.4543824217,277.2564500882897,-12.623080347049179,Y
0,627,2.3363022963160443e-07,1563879.0378654285,284.1648882243462,-11.137059575952481,Y
0,628,1.1895450103599395e-07,862696.8465295148,279.1154534867631,-27.839290193277535,Y
0,629,2.7745206646837686e-05,307.7600915749286,277.5122600243811,-28.40347498486628,Y
0,630,2.4415552828023853e-05,305.7822893362009,273.261196416903,-29.2339511881381,Y
0,631,2.8564349664182614e-05,304.9048144436209,272.9207414931542,-31.265716603997568,Y
0,632,4.9911255502791515e-05,304.16060029771893,275.8196502714067,-35.1319537089191,Y
0,633,5.1711990175278135e-05,312.1379716279452,254.20649778443183,-24.49288903604136,Y
0,634,9.16279547375584e-05,314.154759257572,273.69775010371404,-33.86619214386463,Y
0,635,7.911406991155067e-05,318.716735694405,278.0726859338971,-27.28785104503371,Y
0,636,3.518192438264408e-05,322.2551872499242,255.56126922718013,-25.113995274514213,Y
0,637,7.442652929618236e-05,322.4406216597183,278.74493333503113,-48.19103482734775,Y
0,638,5.680272505906871e-05,326.5726471300035,279.39476725356565,-89.10723684083466,Y
0,639,4.2948287155623276e-08,3514401.0989901233,285.0763236305271,-52.37257961154293,Y
0,640,4.234585799642226e-08,1529303.233882006,279.2701600042891,-50.68078338942791,Y
0,641,5.9343629555801496e-08,2369972.7249949896,286.73663634638433,-48.44680214717408,Y
0,642,0.004740370243517615,307.96906075117414,272.6072928344516,39.53419877843521,Y
0,643,0.0015122983915915223,309.16580657772096,269.2317216495938,22.80446288298312,Y
0,644,3.416758469105334e-06,618878.8620529186,271.1580060856756,23.906054465055746,Y
0,645,2.001541911649803e-06,350478.1974335329,269.02773178042236,9.602189536906682,Y
0,646,1.4403036335124494e-07,1698728.7154102593,284.22131073560587,-41.37319736195006,Y
0,647,1.6078840263151182e-07,3177677.535181464,279.5008253152519,-53.13821531492957,Y
0,648,3.732209948495837e-05,305.9336068267021,272.54197976487586,-11.492690529317962,Y
0,649,7.836435108719722e-05,306.2365947950252,285.06487811195933,-12.34186237731721,Y
0,650,0.00016244601311505384,307.3728747127108,284.1990888830049,-11.623380045754516,Y
0,651,2.4023568445149066e-05,333.74150612790413,267.5847520750688,-18.490031101062677,Y
0,652,9.824245269521857e-06,336963.34336189704,280.2543626977368,21.30897600282755,Y
0,653,0.005363515463946049,333.27692117257885,289.3793995459903,28.876488572209936,Y
