,GroupID,a,b,c,d,AIC,Converge
0,469,2173.753187991788,-22.758933111294624,0.07928983012982119,-9.189782718609025e-05,-34.67528047878315,Y
0,470,231.11661665627324,-2.369406819599554,0.008064433021867325,-9.106469354027026e-06,-44.60628054355548,Y
0,471,50933.39219434317,-527.7548858635846,1.8149901944557678,-0.0020693947581534432,36.240172048086016,Y
0,472,7322.928134685145,-70.37898447122375,0.2234032219085122,-0.00023367082882561795,15.795410208232624,Y
0,473,12872.434889787171,-145.65247762735132,0.5413290076022452,-0.000660834786572142,16.798811419767354,Y
0,474,6302.852782200555,-62.08894971227056,0.20154016783448797,-0.00021481798458600885,16.906422900493652,Y
0,475,12007.989100008988,-124.85265247445341,0.43195633187820753,-0.0004971355942746348,-4.7440573974305895,Y
0,476,-518.3576265787584,5.358283184432271,-0.018590060338024742,2.167834014822416e-05,-26.644995722142873,Y
0,477,3562.7850281246006,-38.9904743073153,0.1416674760537214,-0.0001708130874120601,-12.387724810070424,Y
0,478,-1031.3246409646406,11.18934681976493,-0.040671989602688134,4.955122622234451e-05,-33.328776170354544,Y
0,479,-708.8533646265878,6.28996978373299,-0.018003605536981052,1.643938337998668e-05,-32.42228321820477,Y
