,GroupID,B0,E,Eh,El,Th,Tl,AIC,Converge
0,475,NA,NA,NA,NA,NA,NA,NA,N
0,476,NA,NA,NA,NA,NA,NA,NA,N
0,477,NA,NA,NA,NA,NA,NA,NA,N
0,478,NA,NA,NA,NA,NA,NA,NA,N
0,479,NA,NA,NA,NA,NA,NA,NA,N
0,480,NA,NA,NA,NA,NA,NA,NA,N
0,481,NA,NA,NA,NA,NA,NA,NA,N
0,482,NA,NA,NA,NA,NA,NA,NA,N
0,483,NA,NA,NA,NA,NA,NA,NA,N
0,484,NA,NA,NA,NA,NA,NA,NA,N
0,485,NA,NA,NA,NA,NA,NA,NA,N
0,486,NA,NA,NA,NA,NA,NA,NA,N
0,487,2095255736.2847185,18.156376280357634,2.7522936302689303,17.749832222222572,465.95081406825557,273.850244301029,-68.16922526480585,Y
0,488,74477860.5893919,16.26583301053535,16.954800006186705,14.504615118738275,275.6037677802242,274.41699416938815,-46.812964685835276,Y
0,489,NA,NA,NA,NA,NA,NA,NA,N
0,490,NA,NA,NA,NA,NA,NA,NA,N
0,491,NA,NA,NA,NA,NA,NA,NA,N
0,492,0.17346923665836173,0.13585439226640045,18.13976278726797,0.0002873990215049593,308.4557236980568,493.8976546376455,-50.000215544046966,Y
0,493,276.95066727896267,7.032029257177775,38.262064021309726,6.951948099912405,301.56782109204227,276.1286068606812,-48.81223727162692,Y
0,494,2.7419764827027215,5.281627757310035,5.307465906882786,1.5052708624442224,279.17573656238017,512.5934108728117,-40.46976281480386,Y
0,495,8300084149.779317,19.198035033408207,19.108513474846184,1.6323392689715297,274.3382741766659,420.9014911837319,-49.62127406873337,Y
0,496,NA,NA,NA,NA,NA,NA,NA,N
0,497,NA,NA,NA,NA,NA,NA,NA,N
0,498,NA,NA,NA,NA,NA,NA,NA,N
0,499,28.797103361885497,4.2955742330950235,6.02327344499483,4.255319615955811,282.88708643162704,275.6473300411286,-29.074387495761258,Y
0,500,NA,NA,NA,NA,NA,NA,NA,F
0,501,0.11228604823515582,0.1980937158564625,3.623236529891006,0.810342405482174,3927.1390807519765,-2723.4924728086476,-36.286973171626116,Y
0,502,NA,NA,NA,NA,NA,NA,NA,N
0,503,NA,NA,NA,NA,NA,NA,NA,F
0,504,NA,NA,NA,NA,NA,NA,NA,N
0,505,NA,NA,NA,NA,NA,NA,NA,F
0,506,NA,NA,NA,NA,NA,NA,NA,F
0,507,NA,NA,NA,NA,NA,NA,NA,F
0,508,NA,NA,NA,NA,NA,NA,NA,N
0,509,NA,NA,NA,NA,NA,NA,NA,N
0,510,NA,NA,NA,NA,NA,NA,NA,N
0,511,NA,NA,NA,NA,NA,NA,NA,N
0,512,35.99962345169149,1.8465209828337676,-2.21683135557218,1.8678812992666276,52.07981919502555,280.0352844683626,11.123882614661712,Y
0,513,761.5792871847689,3.128379981495922,2.40087579285012,3.6135523518595445,272.42874347114684,278.8747947486286,-19.128890096676262,Y
0,514,NA,NA,NA,NA,NA,NA,NA,N
0,515,NA,NA,NA,NA,NA,NA,NA,N
0,516,NA,NA,NA,NA,NA,NA,NA,F
0,517,NA,NA,NA,NA,NA,NA,NA,F
0,518,NA,NA,NA,NA,NA,NA,NA,F
0,519,12197342000.0879,9.653495042950057,8.298485999468426,9.781758330124072,267.953727243089,269.3757590535529,-17.370238952537818,Y
0,520,NA,NA,NA,NA,NA,NA,NA,N
0,521,NA,NA,NA,NA,NA,NA,NA,N
0,522,NA,NA,NA,NA,NA,NA,NA,N
0,523,NA,NA,NA,NA,NA,NA,NA,N
0,524,NA,NA,NA,NA,NA,NA,NA,N
0,525,NA,NA,NA,NA,NA,NA,NA,N
0,526,NA,NA,NA,NA,NA,NA,NA,N
0,527,NA,NA,NA,NA,NA,NA,NA,N
0,528,NA,NA,NA,NA,NA,NA,NA,N
0,529,NA,NA,NA,NA,NA,NA,NA,N
0,530,NA,NA,NA,NA,NA,NA,NA,F
0,531,NA,NA,NA,NA,NA,NA,NA,N
0,532,NA,NA,NA,NA,NA,NA,NA,N
0,533,NA,NA,NA,NA,NA,NA,NA,N
0,534,NA,NA,NA,NA,NA,NA,NA,F
0,535,NA,NA,NA,NA,NA,NA,NA,N
0,536,NA,NA,NA,NA,NA,NA,NA,N
0,537,NA,NA,NA,NA,NA,NA,NA,N
0,538,NA,NA,NA,NA,NA,NA,NA,F
0,539,NA,NA,NA,NA,NA,NA,NA,F
0,540,NA,NA,NA,NA,NA,NA,NA,F
0,541,NA,NA,NA,NA,NA,NA,NA,F
0,542,NA,NA,NA,NA,NA,NA,NA,F
0,543,NA,NA,NA,NA,NA,NA,NA,F
0,544,NA,NA,NA,NA,NA,NA,NA,F
0,545,NA,NA,NA,NA,NA,NA,NA,F
0,546,NA,NA,NA,NA,NA,NA,NA,F
0,547,NA,NA,NA,NA,NA,NA,NA,F
0,548,NA,NA,NA,NA,NA,NA,NA,F
0,549,NA,NA,NA,NA,NA,NA,NA,F
0,550,NA,NA,NA,NA,NA,NA,NA,F
0,551,NA,NA,NA,NA,NA,NA,NA,F
0,552,NA,NA,NA,NA,NA,NA,NA,F
0,553,NA,NA,NA,NA,NA,NA,NA,F
0,554,NA,NA,NA,NA,NA,NA,NA,F
0,555,NA,NA,NA,NA,NA,NA,NA,F
0,556,NA,NA,NA,NA,NA,NA,NA,F
0,557,NA,NA,NA,NA,NA,NA,NA,F
0,558,NA,NA,NA,NA,NA,NA,NA,N
0,559,NA,NA,NA,NA,NA,NA,NA,N
0,560,NA,NA,NA,NA,NA,NA,NA,N
0,561,NA,NA,NA,NA,NA,NA,NA,N
0,562,NA,NA,NA,NA,NA,NA,NA,N
0,563,NA,NA,NA,NA,NA,NA,NA,F
0,564,NA,NA,NA,NA,NA,NA,NA,N
0,565,NA,NA,NA,NA,NA,NA,NA,N
0,566,68741.0360236298,14.075759140250774,15.149251100634336,13.667722376822868,280.1128631736897,278.01784653752543,-61.24118404900294,Y
0,567,NA,NA,NA,NA,NA,NA,NA,N
0,568,NA,NA,NA,NA,NA,NA,NA,N
0,569,NA,NA,NA,NA,NA,NA,NA,N
0,570,NA,NA,NA,NA,NA,NA,NA,N
0,571,NA,NA,NA,NA,NA,NA,NA,F
0,572,NA,NA,NA,NA,NA,NA,NA,F
0,573,NA,NA,NA,NA,NA,NA,NA,F
0,574,NA,NA,NA,NA,NA,NA,NA,F
0,575,NA,NA,NA,NA,NA,NA,NA,F
0,576,NA,NA,NA,NA,NA,NA,NA,F
0,577,NA,NA,NA,NA,NA,NA,NA,F
0,578,NA,NA,NA,NA,NA,NA,NA,F
0,579,NA,NA,NA,NA,NA,NA,NA,F
0,580,NA,NA,NA,NA,NA,NA,NA,F
0,581,NA,NA,NA,NA,NA,NA,NA,F
0,582,NA,NA,NA,NA,NA,NA,NA,F
0,583,NA,NA,NA,NA,NA,NA,NA,F
0,584,NA,NA,NA,NA,NA,NA,NA,F
0,585,NA,NA,NA,NA,NA,NA,NA,F
0,586,NA,NA,NA,NA,NA,NA,NA,N
0,587,NA,NA,NA,NA,NA,NA,NA,N
0,588,NA,NA,NA,NA,NA,NA,NA,N
0,589,NA,NA,NA,NA,NA,NA,NA,N
0,590,NA,NA,NA,NA,NA,NA,NA,N
0,591,NA,NA,NA,NA,NA,NA,NA,N
0,592,NA,NA,NA,NA,NA,NA,NA,N
0,593,NA,NA,NA,NA,NA,NA,NA,N
0,594,NA,NA,NA,NA,NA,NA,NA,N
0,595,NA,NA,NA,NA,NA,NA,NA,N
0,596,NA,NA,NA,NA,NA,NA,NA,N
0,597,NA,NA,NA,NA,NA,NA,NA,N
0,598,NA,NA,NA,NA,NA,NA,NA,N
0,599,NA,NA,NA,NA,NA,NA,NA,N
0,600,4.772663870632588,0.4260404729790038,2.496935370502756,-9.773249013777212e-07,322.17255582916226,268.99483652759716,0.9143232012807481,Y
0,601,5.004207163217117,0.40048687626730534,3.3874814958166946,-7.188636978866194e-07,323.25179606559874,342.2412033800427,-13.608559873569853,Y
0,602,NA,NA,NA,NA,NA,NA,NA,N
0,603,NA,NA,NA,NA,NA,NA,NA,N
0,604,NA,NA,NA,NA,NA,NA,NA,N
0,605,NA,NA,NA,NA,NA,NA,NA,N
0,606,NA,NA,NA,NA,NA,NA,NA,N
0,607,NA,NA,NA,NA,NA,NA,NA,N
0,608,NA,NA,NA,NA,NA,NA,NA,N
0,609,NA,NA,NA,NA,NA,NA,NA,N
0,610,72.60842548126548,1.9153193210153663,3.1420908968573107,1.6857118248615859,287.40794934806496,274.9957766395059,-30.157464956674247,Y
0,611,NA,NA,NA,NA,NA,NA,NA,N
0,612,7.471597388160112,0.32284495644472966,1.54728674387286,-19.346938531148854,301.6515179878132,277.54719169398277,-11.998044956897857,Y
0,613,NA,NA,NA,NA,NA,NA,NA,N
0,614,NA,NA,NA,NA,NA,NA,NA,N
0,615,7.090512560689499,0.2484543422358365,1.58400181060273,-3.342757401265056,303.28561479769814,276.01830839796406,-7.895396470900753,Y
0,616,NA,NA,NA,NA,NA,NA,NA,N
0,617,NA,NA,NA,NA,NA,NA,NA,N
0,618,NA,NA,NA,NA,NA,NA,NA,N
0,619,NA,NA,NA,NA,NA,NA,NA,N
0,620,NA,NA,NA,NA,NA,NA,NA,N
0,621,36.73383060807277,3.731042487241293,3.200381952340399,21.789524107505514,275.0933113380082,304.323638818995,-42.93562546215368,Y
0,622,NA,NA,NA,NA,NA,NA,NA,N
0,623,NA,NA,NA,NA,NA,NA,NA,N
0,624,NA,NA,NA,NA,NA,NA,NA,N
0,625,NA,NA,NA,NA,NA,NA,NA,N
0,626,NA,NA,NA,NA,NA,NA,NA,N
0,627,NA,NA,NA,NA,NA,NA,NA,F
0,628,NA,NA,NA,NA,NA,NA,NA,N
0,629,NA,NA,NA,NA,NA,NA,NA,N
0,630,NA,NA,NA,NA,NA,NA,NA,N
0,631,88901.77005833427,19.947641799752972,24.1632966896827,19.7352686438453,283.01422886755233,278.9159478297176,-30.12951182121546,Y
0,632,0.7280653170202096,1.8065197336828416,27.10086530247911,2.04335065757563,301.86210076360857,285.09062113013925,-70.84418140385432,Y
0,633,NA,NA,NA,NA,NA,NA,NA,F
0,634,NA,NA,NA,NA,NA,NA,NA,N
0,635,NA,NA,NA,NA,NA,NA,NA,F
0,636,NA,NA,NA,NA,NA,NA,NA,N
0,637,NA,NA,NA,NA,NA,NA,NA,N
0,638,NA,NA,NA,NA,NA,NA,NA,N
0,639,NA,NA,NA,NA,NA,NA,NA,N
0,640,NA,NA,NA,NA,NA,NA,NA,N
0,641,NA,NA,NA,NA,NA,NA,NA,N
0,642,NA,NA,NA,NA,NA,NA,NA,N
0,643,NA,NA,NA,NA,NA,NA,NA,N
0,644,53888066.40419665,14.383943213378519,14.116055616478906,1.882510795943934,275.8219540866024,877.8926621938336,29.37594863385975,Y
0,645,51912456.44157253,14.597774409672153,14.341597810250875,3.002899404760673,275.64107728373284,412.565393750524,13.272618150301629,Y
0,646,NA,NA,NA,NA,NA,NA,NA,N
0,647,NA,NA,NA,NA,NA,NA,NA,N
0,648,NA,NA,NA,NA,NA,NA,NA,F
0,649,NA,NA,NA,NA,NA,NA,NA,F
0,650,NA,NA,NA,NA,NA,NA,NA,F
0,651,NA,NA,NA,NA,NA,NA,NA,F
0,652,2.2216716608452725e-45,157.04859761489428,169.58177172332915,156.6000586927959,289.4325412181187,287.8720606232389,24.175936829014297,Y
0,653,NA,NA,NA,NA,NA,NA,NA,N
0,654,NA,NA,NA,NA,NA,NA,NA,N
0,655,NA,NA,NA,NA,NA,NA,NA,N
0,656,NA,NA,NA,NA,NA,NA,NA,N
0,657,NA,NA,NA,NA,NA,NA,NA,N
0,658,NA,NA,NA,NA,NA,NA,NA,N
0,659,NA,NA,NA,NA,NA,NA,NA,N
0,660,NA,NA,NA,NA,NA,NA,NA,N
0,661,NA,NA,NA,NA,NA,NA,NA,N
0,662,NA,NA,NA,NA,NA,NA,NA,N
0,663,NA,NA,NA,NA,NA,NA,NA,F
0,664,NA,NA,NA,NA,NA,NA,NA,F
0,665,NA,NA,NA,NA,NA,NA,NA,N
0,666,139.45027887561127,1.5665153585693865,1.577063595763336,1.5771497605720117,284.80298181075176,283.65646904936585,-3.2925315839416243,Y
0,667,NA,NA,NA,NA,NA,NA,NA,F
0,668,NA,NA,NA,NA,NA,NA,NA,F
0,669,NA,NA,NA,NA,NA,NA,NA,N
0,670,NA,NA,NA,NA,NA,NA,NA,N
0,671,NA,NA,NA,NA,NA,NA,NA,F
0,672,NA,NA,NA,NA,NA,NA,NA,F
0,673,NA,NA,NA,NA,NA,NA,NA,F
0,674,NA,NA,NA,NA,NA,NA,NA,F
0,675,NA,NA,NA,NA,NA,NA,NA,F
0,676,NA,NA,NA,NA,NA,NA,NA,N
0,677,1.1106670682252728,-0.17951755980161968,0.00020997254103907007,1.1296508225832536,331.190079447799,387.1400425442129,-48.475403254573706,Y
0,678,NA,NA,NA,NA,NA,NA,NA,N
0,679,NA,NA,NA,NA,NA,NA,NA,N
0,680,NA,NA,NA,NA,NA,NA,NA,N
0,681,NA,NA,NA,NA,NA,NA,NA,N
0,682,NA,NA,NA,NA,NA,NA,NA,N
0,683,NA,NA,NA,NA,NA,NA,NA,N
0,684,NA,NA,NA,NA,NA,NA,NA,N
0,685,NA,NA,NA,NA,NA,NA,NA,N
0,686,NA,NA,NA,NA,NA,NA,NA,N
0,687,NA,NA,NA,NA,NA,NA,NA,N
0,688,NA,NA,NA,NA,NA,NA,NA,N
0,689,NA,NA,NA,NA,NA,NA,NA,N
0,690,NA,NA,NA,NA,NA,NA,NA,N
0,691,NA,NA,NA,NA,NA,NA,NA,N
0,692,NA,NA,NA,NA,NA,NA,NA,N
0,693,NA,NA,NA,NA,NA,NA,NA,N
0,694,NA,NA,NA,NA,NA,NA,NA,N
0,695,NA,NA,NA,NA,NA,NA,NA,N
0,696,NA,NA,NA,NA,NA,NA,NA,N
0,697,NA,NA,NA,NA,NA,NA,NA,N
0,698,NA,NA,NA,NA,NA,NA,NA,F
0,699,NA,NA,NA,NA,NA,NA,NA,F
0,700,NA,NA,NA,NA,NA,NA,NA,N
0,701,NA,NA,NA,NA,NA,NA,NA,N
0,702,NA,NA,NA,NA,NA,NA,NA,N
0,703,NA,NA,NA,NA,NA,NA,NA,N
0,704,NA,NA,NA,NA,NA,NA,NA,N
0,705,NA,NA,NA,NA,NA,NA,NA,N
0,706,NA,NA,NA,NA,NA,NA,NA,N
0,707,NA,NA,NA,NA,NA,NA,NA,N
0,708,NA,NA,NA,NA,NA,NA,NA,N
0,709,NA,NA,NA,NA,NA,NA,NA,N
0,710,NA,NA,NA,NA,NA,NA,NA,N
0,711,NA,NA,NA,NA,NA,NA,NA,N
0,712,NA,NA,NA,NA,NA,NA,NA,N
0,713,NA,NA,NA,NA,NA,NA,NA,F
0,714,NA,NA,NA,NA,NA,NA,NA,F
0,715,NA,NA,NA,NA,NA,NA,NA,N
0,716,NA,NA,NA,NA,NA,NA,NA,F
0,717,NA,NA,NA,NA,NA,NA,NA,F
0,718,NA,NA,NA,NA,NA,NA,NA,N
0,719,NA,NA,NA,NA,NA,NA,NA,N
0,720,NA,NA,NA,NA,NA,NA,NA,N
0,721,NA,NA,NA,NA,NA,NA,NA,N
0,722,NA,NA,NA,NA,NA,NA,NA,N
0,723,NA,NA,NA,NA,NA,NA,NA,N
0,724,NA,NA,NA,NA,NA,NA,NA,N
0,725,NA,NA,NA,NA,NA,NA,NA,N
0,726,NA,NA,NA,NA,NA,NA,NA,F
0,727,NA,NA,NA,NA,NA,NA,NA,N
0,728,NA,NA,NA,NA,NA,NA,NA,N
0,729,1.315224484132504,0.38171788288109504,0.001059207190382564,0.0010047098607472982,358.3647277658225,317.666501893845,-2.0532151996779486,Y
0,730,NA,NA,NA,NA,NA,NA,NA,N
0,731,9.867492763633843,6.090885141397639,7.077443187753124,5.691324427952075,285.9493501141916,282.3514934888794,-31.782365734447282,Y
0,732,NA,NA,NA,NA,NA,NA,NA,N
0,733,NA,NA,NA,NA,NA,NA,NA,N
0,734,NA,NA,NA,NA,NA,NA,NA,N
0,735,NA,NA,NA,NA,NA,NA,NA,N
0,736,NA,NA,NA,NA,NA,NA,NA,F
0,737,NA,NA,NA,NA,NA,NA,NA,F
0,738,NA,NA,NA,NA,NA,NA,NA,F
0,739,NA,NA,NA,NA,NA,NA,NA,F
0,740,NA,NA,NA,NA,NA,NA,NA,N
0,741,NA,NA,NA,NA,NA,NA,NA,F
0,742,0.45920700615771515,5.246526855520663,57.40728209234271,4.642967210351148,299.9784935320407,282.7518805203962,-64.15614231594817,Y
0,743,NA,NA,NA,NA,NA,NA,NA,N
0,744,NA,NA,NA,NA,NA,NA,NA,N
0,745,NA,NA,NA,NA,NA,NA,NA,N
0,746,NA,NA,NA,NA,NA,NA,NA,N
0,747,NA,NA,NA,NA,NA,NA,NA,N
0,748,NA,NA,NA,NA,NA,NA,NA,N
0,749,NA,NA,NA,NA,NA,NA,NA,N
0,750,NA,NA,NA,NA,NA,NA,NA,N
0,751,48.93123002411664,2.240431478128924,2.0940603482548954,1.5356570039005182,279.9906610267331,420.33465099886854,-18.70231509228216,Y
0,752,NA,NA,NA,NA,NA,NA,NA,N
0,753,NA,NA,NA,NA,NA,NA,NA,N
0,754,NA,NA,NA,NA,NA,NA,NA,N
0,755,NA,NA,NA,NA,NA,NA,NA,N
0,756,NA,NA,NA,NA,NA,NA,NA,N
0,757,NA,NA,NA,NA,NA,NA,NA,N
0,758,NA,NA,NA,NA,NA,NA,NA,N
0,759,NA,NA,NA,NA,NA,NA,NA,N
0,760,NA,NA,NA,NA,NA,NA,NA,N
0,761,NA,NA,NA,NA,NA,NA,NA,N
0,762,NA,NA,NA,NA,NA,NA,NA,N
0,763,NA,NA,NA,NA,NA,NA,NA,N
0,764,NA,NA,NA,NA,NA,NA,NA,N
0,765,NA,NA,NA,NA,NA,NA,NA,N
0,766,NA,NA,NA,NA,NA,NA,NA,N
0,767,NA,NA,NA,NA,NA,NA,NA,F
0,768,NA,NA,NA,NA,NA,NA,NA,N
0,769,NA,NA,NA,NA,NA,NA,NA,N
0,770,NA,NA,NA,NA,NA,NA,NA,N
0,771,NA,NA,NA,NA,NA,NA,NA,N
0,772,NA,NA,NA,NA,NA,NA,NA,F
0,773,NA,NA,NA,NA,NA,NA,NA,F
0,774,NA,NA,NA,NA,NA,NA,NA,F
0,775,NA,NA,NA,NA,NA,NA,NA,F
0,776,NA,NA,NA,NA,NA,NA,NA,F
0,777,NA,NA,NA,NA,NA,NA,NA,F
0,778,NA,NA,NA,NA,NA,NA,NA,F
0,779,NA,NA,NA,NA,NA,NA,NA,F
0,780,NA,NA,NA,NA,NA,NA,NA,F
0,781,NA,NA,NA,NA,NA,NA,NA,F
0,782,NA,NA,NA,NA,NA,NA,NA,F
0,783,NA,NA,NA,NA,NA,NA,NA,F
0,784,NA,NA,NA,NA,NA,NA,NA,N
0,785,NA,NA,NA,NA,NA,NA,NA,N
0,786,NA,NA,NA,NA,NA,NA,NA,N
0,787,NA,NA,NA,NA,NA,NA,NA,N
0,788,NA,NA,NA,NA,NA,NA,NA,F
0,789,NA,NA,NA,NA,NA,NA,NA,F
0,790,NA,NA,NA,NA,NA,NA,NA,F
0,791,NA,NA,NA,NA,NA,NA,NA,F
0,792,NA,NA,NA,NA,NA,NA,NA,F
0,793,NA,NA,NA,NA,NA,NA,NA,F
0,794,NA,NA,NA,NA,NA,NA,NA,N
0,795,NA,NA,NA,NA,NA,NA,NA,N
0,796,27117.05915788008,-1.3716264118419477,-2.457307457904817,-3.647765501643921,318.68633399124565,256.87220127923086,14.232089214029557,Y
0,797,NA,NA,NA,NA,NA,NA,NA,N
0,798,NA,NA,NA,NA,NA,NA,NA,F
0,799,4.361106629941659,0.5745503288656845,2.9609048521747323,-0.00013571181323479277,359.4104971009385,294.40437362287463,12.769847169201372,Y
0,800,NA,NA,NA,NA,NA,NA,NA,N
0,801,NA,NA,NA,NA,NA,NA,NA,F
0,802,NA,NA,NA,NA,NA,NA,NA,N
0,803,NA,NA,NA,NA,NA,NA,NA,F
0,804,NA,NA,NA,NA,NA,NA,NA,N
0,805,48.37547264500462,-0.08794664159613515,3.3160116873652012,1.2407129541924082,563.3586604451289,-1578.0141357184702,34.97110254630461,Y
0,806,22.67836055307152,0.5026859979356543,1.0753263836794618,-19.132515914515704,311.2347301743147,279.49681831806924,19.580136662129547,Y
0,807,NA,NA,NA,NA,NA,NA,NA,N
0,808,NA,NA,NA,NA,NA,NA,NA,N
0,809,NA,NA,NA,NA,NA,NA,NA,N
0,810,NA,NA,NA,NA,NA,NA,NA,N
0,811,NA,NA,NA,NA,NA,NA,NA,N
0,812,NA,NA,NA,NA,NA,NA,NA,N
0,813,317955.1739071755,13.785924516340526,14.962104824409858,13.55671922243408,281.5836917135254,278.5213395484894,3.6271912294742634,Y
0,814,NA,NA,NA,NA,NA,NA,NA,N
0,815,NA,NA,NA,NA,NA,NA,NA,N
0,816,NA,NA,NA,NA,NA,NA,NA,N
0,817,NA,NA,NA,NA,NA,NA,NA,N
0,818,NA,NA,NA,NA,NA,NA,NA,N
0,819,NA,NA,NA,NA,NA,NA,NA,N
0,820,NA,NA,NA,NA,NA,NA,NA,N
0,821,NA,NA,NA,NA,NA,NA,NA,N
0,822,NA,NA,NA,NA,NA,NA,NA,N
0,823,NA,NA,NA,NA,NA,NA,NA,N
0,824,NA,NA,NA,NA,NA,NA,NA,N
0,825,NA,NA,NA,NA,NA,NA,NA,N
0,826,NA,NA,NA,NA,NA,NA,NA,N
0,827,NA,NA,NA,NA,NA,NA,NA,N
0,828,NA,NA,NA,NA,NA,NA,NA,N
0,829,NA,NA,NA,NA,NA,NA,NA,N
0,830,NA,NA,NA,NA,NA,NA,NA,N
0,831,1905923.8118771664,12.322578585762558,17.62518180551283,12.185414807378349,287.3377809177926,277.6447305774522,20.90718066286668,Y
0,832,NA,NA,NA,NA,NA,NA,NA,F
0,833,NA,NA,NA,NA,NA,NA,NA,N
0,834,284748.4794973039,11.903422074561906,43.22493875867625,11.730639503896231,302.87742745325045,278.2865115587954,17.6221951066711,Y
0,835,82.36890496961482,0.06102816601440676,14.642330506536611,0.00010859684614277264,312.163990649196,358.48034891912636,26.57410288425136,Y
0,836,129140.42941116983,15.5937980729089,14.997764333604326,16.23398136715948,279.0954831170705,280.99022594987696,-14.989136425328304,Y
0,837,NA,NA,NA,NA,NA,NA,NA,N
0,838,NA,NA,NA,NA,NA,NA,NA,N
0,839,NA,NA,NA,NA,NA,NA,NA,N
0,840,NA,NA,NA,NA,NA,NA,NA,N
0,841,NA,NA,NA,NA,NA,NA,NA,N
0,842,122.20340243402386,1.5021041317418946,1.28018985148006,-15.623297692486245,276.0596146794581,280.13227859854555,12.490376172912745,Y
0,843,272.8523725291008,6.8686918604090454,10.233659687027087,6.799050475504893,290.6993054994091,277.84522362493055,-49.595505455076335,Y
0,844,NA,NA,NA,NA,NA,NA,NA,N
0,845,0.742217903144714,0.3900556146313356,0.00013975656383722918,2.737754429009672,289.8397767183332,311.9522397652345,-33.39347835598751,Y
0,846,NA,NA,NA,NA,NA,NA,NA,N
0,847,5093.402266904526,12.247534142557567,13.125437946439071,11.931820079224137,280.2471452933458,277.9482830058731,-34.47499876903801,Y
0,848,NA,NA,NA,NA,NA,NA,NA,N
0,849,NA,NA,NA,NA,NA,NA,NA,N
0,850,NA,NA,NA,NA,NA,NA,NA,N
0,851,NA,NA,NA,NA,NA,NA,NA,N
0,852,NA,NA,NA,NA,NA,NA,NA,N
0,853,NA,NA,NA,NA,NA,NA,NA,N
0,854,NA,NA,NA,NA,NA,NA,NA,N
0,855,NA,NA,NA,NA,NA,NA,NA,N
0,856,NA,NA,NA,NA,NA,NA,NA,N
0,857,NA,NA,NA,NA,NA,NA,NA,N
0,858,NA,NA,NA,NA,NA,NA,NA,N
0,859,NA,NA,NA,NA,NA,NA,NA,N
0,860,NA,NA,NA,NA,NA,NA,NA,N
0,861,NA,NA,NA,NA,NA,NA,NA,N
0,862,NA,NA,NA,NA,NA,NA,NA,F
0,863,NA,NA,NA,NA,NA,NA,NA,N
0,864,NA,NA,NA,NA,NA,NA,NA,N
0,865,NA,NA,NA,NA,NA,NA,NA,N
0,866,113.71137237165222,0.4459589654430484,1.6742690419233541,-8.712391151791311e-05,379.38584730624393,293.4650259486623,57.635371008027505,Y
0,867,NA,NA,NA,NA,NA,NA,NA,N
0,868,NA,NA,NA,NA,NA,NA,NA,N
0,869,NA,NA,NA,NA,NA,NA,NA,F
0,870,NA,NA,NA,NA,NA,NA,NA,N
0,871,NA,NA,NA,NA,NA,NA,NA,N
0,872,NA,NA,NA,NA,NA,NA,NA,N
0,873,NA,NA,NA,NA,NA,NA,NA,N
0,874,NA,NA,NA,NA,NA,NA,NA,N
0,875,NA,NA,NA,NA,NA,NA,NA,N
0,876,NA,NA,NA,NA,NA,NA,NA,N
0,877,NA,NA,NA,NA,NA,NA,NA,N
0,878,NA,NA,NA,NA,NA,NA,NA,N
0,879,NA,NA,NA,NA,NA,NA,NA,N
0,880,NA,NA,NA,NA,NA,NA,NA,N
0,881,NA,NA,NA,NA,NA,NA,NA,N
0,882,20888.50004531683,-1.1601997762832852,6.130662991391828,-1.7620120857894486,478.8440166084275,326.83490255307703,-2.386670473483397,Y
0,883,NA,NA,NA,NA,NA,NA,NA,N
0,884,NA,NA,NA,NA,NA,NA,NA,N
0,885,NA,NA,NA,NA,NA,NA,NA,N
0,886,NA,NA,NA,NA,NA,NA,NA,N
0,887,NA,NA,NA,NA,NA,NA,NA,N
0,888,NA,NA,NA,NA,NA,NA,NA,N
0,889,NA,NA,NA,NA,NA,NA,NA,N
0,890,NA,NA,NA,NA,NA,NA,NA,N
0,891,60.40978754631115,0.36359904130310117,0.6667240641191369,-7.692620277450146e-06,481.3254984463432,309.03210949447964,52.96756286559755,Y
0,892,NA,NA,NA,NA,NA,NA,NA,N
0,893,NA,NA,NA,NA,NA,NA,NA,N
0,894,NA,NA,NA,NA,NA,NA,NA,N
0,895,NA,NA,NA,NA,NA,NA,NA,F
0,896,NA,NA,NA,NA,NA,NA,NA,F
0,897,NA,NA,NA,NA,NA,NA,NA,F
0,898,NA,NA,NA,NA,NA,NA,NA,F
0,899,NA,NA,NA,NA,NA,NA,NA,F
0,900,NA,NA,NA,NA,NA,NA,NA,F
0,901,NA,NA,NA,NA,NA,NA,NA,N
0,902,NA,NA,NA,NA,NA,NA,NA,N
0,903,6.142788906692675,0.5474424151792031,-79.49651653662958,5.138319325140802,299.60667056563,312.30921729400285,-30.146518858494836,Y
0,904,NA,NA,NA,NA,NA,NA,NA,N
0,905,NA,NA,NA,NA,NA,NA,NA,F
0,906,5.901460704903373,0.5311768199029173,-0.0014392111455398201,-0.00027237538828290176,327.69585007113085,293.53431866186594,-24.65575182493702,Y
0,907,NA,NA,NA,NA,NA,NA,NA,F
0,908,NA,NA,NA,NA,NA,NA,NA,F
0,909,NA,NA,NA,NA,NA,NA,NA,F
0,910,NA,NA,NA,NA,NA,NA,NA,F
0,911,NA,NA,NA,NA,NA,NA,NA,F
0,912,NA,NA,NA,NA,NA,NA,NA,F
0,913,NA,NA,NA,NA,NA,NA,NA,F
0,914,NA,NA,NA,NA,NA,NA,NA,F
0,915,NA,NA,NA,NA,NA,NA,NA,F
0,916,NA,NA,NA,NA,NA,NA,NA,F
0,917,NA,NA,NA,NA,NA,NA,NA,F
0,918,NA,NA,NA,NA,NA,NA,NA,F
0,919,NA,NA,NA,NA,NA,NA,NA,F
0,920,NA,NA,NA,NA,NA,NA,NA,F
0,921,15.327838000830916,0.4283145016162401,5.7515636531817975,3.865523342369319,350.813114035074,303.59367621291767,26.068701953018888,Y
0,922,NA,NA,NA,NA,NA,NA,NA,N
